origin	dest	capacity	length	fft	alpha	beta	speedLimit	LinkType	NMoto	NCar
5943	5946	860	0.05	0.09375	1.5554	3.829	0	6	0	0
5349	5224	1760	0.15	0.28125	1.5554	3.829	0	6	0	0
16086	6290	3490	0.54	0.648	1.1507	3.7967	0	4	0	0
27455	6247	3490	0.16	0.192	1.1507	3.7967	0	4	0	0
6244	6290	1750	0.26	0.26	0.8397	5.3445	0	6	0	0
7686	6245	1450	0.25	0.3	1.1507	3.7967	0	4	0	0
6245	5036	1570	2.44	2.928	3.76	3.29	0	4	0	0
10463	6293	3140	1.01	1.212	3.76	3.29	0	6	0	0
6296	6295	2790	0.16	0.3	1.5554	3.829	0	6	0	0
8003	6297	1850	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6300	6299	1570	0.97	1.8187499999999999	1.5554	3.829	0	6	0	0
15797	6301	2490	0.77	1.44375	1.5554	3.829	0	6	0	0
6306	6305	1650	0.05	0.09375	1.5554	3.829	0	6	0	0
8614	6308	1650	0.69	1.29375	1.5554	3.829	0	6	0	0
15231	6313	1850	0.07	0.13125	1.5554	3.829	0	6	0	0
6315	6314	2370	0.47	0.88125	1.5554	3.829	0	3	0	0
6317	6316	860	0.21	0.39375	1.5554	3.829	0	6	0	0
8305	6318	3920	0.6	0.6	0.8397	5.3445	0	6	0	0
6321	6320	910	0.233001	0.3409770731707317	1.5577	3.6819	0	6	0	0
8130	6322	4410	0.10869	0.20379375	1.5554	3.829	0	6	0	0
9977	6328	1960	0.32	0.32	0.8397	5.3445	0	6	0	0
7852	6330	3300	0.02	0.0375	1.5554	3.829	0	3	0	0
9930	6332	1760	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6291	6335	5880	0.3	0.3	0.8397	5.3445	0	6	0	0
8712	6336	3140	3.18	3.8160000000000003	3.76	3.29	0	6	0	0
9239	6307	1570	0.247063	0.46324312500000003	1.5554	3.829	0	6	0	0
9233	6792	3920	0.22	0.4125	1.5554	3.829	0	6	0	0
15802	6339	1570	0.08	0.15	1.5554	3.829	0	6	0	0
8600	6336	1570	2.2	2.64	3.76	3.29	0	6	0	0
6342	8478	1950	0.467701	0.6844404878048781	1.5577	3.6819	0	6	1	0
6345	9176	527	0.18	0.2769230769230769	1.3339	2.3725	0	8	1	0
6351	6350	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
6353	6352	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
6357	6356	1570	0.046129	0.08649187500000001	1.5554	3.829	0	6	0	0
9903	6359	1650	0.31	0.58125	1.5554	3.829	0	6	0	0
6362	6365	527	0.36	0.5538461538461538	1.3339	2.3725	0	8	1	0
15468	6367	2490	0.07	0.13125	1.5554	3.829	0	6	1	0
6344	6315	3920	0.29	0.42439024390243896	1.5577	3.6819	0	6	0	0
8413	6373	1570	0.012006	0.02251125	1.5554	3.829	0	6	0	0
9137	6375	770	0.19	0.35625	1.5554	3.829	0	6	0	0
8147	6380	527	0.3	0.4615384615384615	1.3339	2.3725	0	8	1	0
9881	6386	1570	0.14	0.2625	1.5554	3.829	0	6	0	0
9885	6387	3710	0.14	0.2625	1.5554	3.829	0	6	0	0
8440	6394	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
8437	6396	3140	0.01	0.01875	1.5554	3.829	0	6	0	0
9143	6366	3300	0.14	0.2625	1.5554	3.829	0	6	0	0
6399	6398	770	0.1	0.1875	1.5554	3.829	0	6	0	0
9904	6400	1850	0.98	1.8375	1.5554	3.829	0	6	0	0
6403	6402	3300	0.26	0.48750000000000004	1.5554	3.829	0	3	0	0
8518	6359	3530	0.171199	0.32099812499999997	1.5554	3.829	0	6	0	0
6405	6358	860	0.28	0.525	1.5554	3.829	0	6	0	0
6407	6406	1650	0.62	1.1625	1.5554	3.829	0	6	0	0
6408	6406	2950	0.4	0.5853658536585366	1.5577	3.6819	0	6	0	0
8032	6410	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
8352	6557	527	0.43	0.6615384615384615	1.3339	2.3725	0	8	1	0
9898	6413	2490	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
6415	6414	3710	0.15	0.28125	1.5554	3.829	0	6	0	0
9871	6416	770	0.08	0.15	1.5554	3.829	0	6	0	0
8030	6425	1570	0.017363	0.032555625	1.5554	3.829	0	6	0	0
8393	6429	860	0.01	0.01875	1.5554	3.829	0	6	0	0
5332	6432	1570	0.379199	0.710998125	1.5554	3.829	0	6	1	0
6438	6437	1570	0.23	0.43125	1.5554	3.829	0	6	0	0
14086	6439	1570	0.07	0.13125	1.5554	3.829	0	6	0	0
14082	6447	1570	0.062552	0.117285	1.5554	3.829	0	6	0	0
14075	6415	770	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
8025	6453	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
8033	6455	527	0.01	0.015384615384615385	1.3339	2.3725	0	8	1	0
6463	6462	2370	0.172181	0.322839375	1.5554	3.829	0	6	0	0
9846	6466	1570	0.1	0.1875	1.5554	3.829	0	6	0	0
6418	6438	1570	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
7975	6412	1570	0.082696	0.155055	1.5554	3.829	0	6	0	0
5272	6473	1570	0.17	0.31875000000000003	1.5554	3.829	0	6	1	0
6475	6474	1570	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
5299	5297	1570	0.106588	0.19985250000000002	1.5554	3.829	0	6	0	0
15434	6469	2370	0.06252	0.11722500000000001	1.5554	3.829	0	6	0	0
27261	6481	4130	0.01	0.01	0.8397	5.3445	0	3	1	0
6463	6484	770	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
6486	6485	770	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
6486	6487	1570	0.136229	0.25542937499999996	1.5554	3.829	0	6	0	0
5226	5306	1570	0.194291	0.364295625	1.5554	3.829	0	6	0	0
7945	6488	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
7950	6490	2660	0.041202	0.07725375000000001	1.5554	3.829	0	6	0	0
5330	6492	1570	0.11	0.20625	1.5554	3.829	0	6	0	0
15386	5330	860	0.15	0.28125	1.5554	3.829	0	6	0	0
10401	6474	1570	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
5329	6491	4900	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
5329	5282	860	0.19	0.35625	1.5554	3.829	0	6	0	0
6487	5226	1760	0.31	0.58125	1.5554	3.829	0	6	0	0
5330	5329	860	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6491	6487	3920	0.04	0.058536585365853655	1.5577	3.6819	0	3	0	0
6477	6495	2370	0.058423	0.109543125	1.5554	3.829	0	4	0	0
8175	6496	1570	0.073965	0.138684375	1.5554	3.829	0	6	0	0
6496	5299	1570	0.093213	0.174774375	1.5554	3.829	0	6	0	0
6495	5299	2370	0.056797	0.106494375	1.5554	3.829	0	4	0	0
6490	6477	2370	0.185535	0.34787812500000004	1.5554	3.829	0	4	0	0
6492	6486	1570	0.04	0.075	1.5554	3.829	0	6	0	0
5273	6473	1650	0.07	0.13125	1.5554	3.829	0	6	0	0
15438	6497	1570	0.04	0.075	1.5554	3.829	0	6	0	0
10397	6479	2370	0.067738	0.12700875	1.5554	3.829	0	6	0	0
8188	6464	1570	0.130398	0.24449624999999997	1.5554	3.829	0	6	0	0
6497	6485	1570	0.15	0.28125	1.5554	3.829	0	6	0	0
7951	6480	1760	0.010242	0.01920375	1.5554	3.829	0	6	0	0
6479	6500	2370	0.068551	0.128533125	1.5554	3.829	0	6	0	0
10399	8188	1570	0.07	0.13125	1.5554	3.829	0	6	0	0
6462	6459	2370	0.096992	0.18186	1.5554	3.829	0	6	0	0
6464	6462	1570	0.111579	0.20921062499999998	1.5554	3.829	0	6	0	0
6412	6442	1570	0.130477	0.24464437500000003	1.5554	3.829	0	6	0	0
6503	6509	860	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
8157	6511	1650	0.236919	0.3467107317073171	1.5577	3.6819	0	6	0	0
27300	27265	2950	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
6513	6514	1570	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
5295	6511	3490	0.21	0.21	0.8397	5.3445	0	3	1	0
8662	27265	3920	0.24	0.24	0.8397	5.3445	0	6	0	0
8673	27266	860	0.1	0.1875	1.5554	3.829	0	6	0	0
6514	5303	1650	0.02	0.029268292682926828	1.5577	3.6819	0	6	0	0
6511	6514	2660	0.03374	0.0632625	1.5554	3.829	0	6	0	0
6508	6513	1570	0.08	0.15	1.5554	3.829	0	6	0	0
6504	6508	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
6442	6504	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
8161	27659	2370	0.19739	0.37010625	1.5554	3.829	0	6	0	0
27264	27302	910	0.05	0.07317073170731707	1.5577	3.6819	0	6	0	0
27260	6503	2810	0.01	0.014634146341463414	1.5577	3.6819	0	6	0	0
6506	27260	2810	0.01	0.014634146341463414	1.5577	3.6819	0	6	0	0
27305	27264	910	0.01	0.014634146341463414	1.5577	3.6819	0	6	0	0
6509	6412	1570	0.04	0.075	1.5554	3.829	0	6	0	0
6523	6520	1570	0.11	0.20625	1.5554	3.829	0	6	0	0
6521	6520	4410	0.2	0.375	1.5554	3.829	0	6	0	0
8389	6523	770	0.21	0.39375	1.5554	3.829	0	6	0	0
6475	6524	2370	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
5269	6525	1570	0.12	0.22499999999999998	1.5554	3.829	0	6	1	0
9061	6526	2370	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6523	6475	770	0.25	0.46875	1.5554	3.829	0	6	0	0
9059	6523	1760	0.4	0.75	1.5554	3.829	0	6	0	0
6525	5272	1570	0.11	0.20625	1.5554	3.829	0	6	1	0
6526	6475	2370	0.21	0.39375	1.5554	3.829	0	6	0	0
6520	6524	3530	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
6524	6465	2370	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6465	6463	2370	0.14	0.2625	1.5554	3.829	0	6	0	0
9839	6530	3530	0.100865	0.189121875	1.5554	3.829	0	6	0	0
6531	6481	3300	0.18	0.33749999999999997	1.5554	3.829	0	3	1	0
9845	6533	1760	0.05	0.09375	1.5554	3.829	0	6	0	0
15431	6531	3300	0.09	0.16874999999999998	1.5554	3.829	0	3	1	0
9024	6535	3530	0.057331	0.107495625	1.5554	3.829	0	6	0	0
6533	6484	1760	0.19	0.35625	1.5554	3.829	0	6	0	0
8162	6531	3530	0.092496	0.17343	1.5554	3.829	0	6	0	0
8287	6472	1570	0.007407	0.013888125000000001	1.5554	3.829	0	6	0	0
9102	6536	1570	0.160641	0.301201875	1.5554	3.829	0	6	0	0
27294	27267	2950	0.43	0.6292682926829268	1.5577	3.6819	0	6	0	0
10408	6436	1650	0.07	0.13125	1.5554	3.829	0	6	0	0
6536	6438	1570	0.143659	0.269360625	1.5554	3.829	0	6	0	0
7956	6536	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
9026	6527	1570	0.04	0.075	1.5554	3.829	0	6	0	0
7928	6534	3300	0.1	0.1875	1.5554	3.829	0	3	1	0
15432	6534	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
10409	6415	3710	0.07	0.13125	1.5554	3.829	0	6	0	0
6530	6447	3710	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
8070	6537	3710	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
7607	5203	1570	0.04	0.075	1.5554	3.829	0	3	1	0
9089	6543	527	0.24	0.36923076923076925	1.3339	2.3725	0	8	1	0
10197	6544	770	0.116047	0.217588125	1.5554	3.829	0	6	0	0
9875	6546	1570	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
14061	6542	1570	0.07	0.13125	1.5554	3.829	0	6	0	0
6439	6550	770	0.14	0.2625	1.5554	3.829	0	6	0	0
8061	6551	770	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
6541	6546	1570	0.15	0.28125	1.5554	3.829	0	6	0	0
8060	6541	1570	0.19	0.35625	1.5554	3.829	0	6	0	0
9872	6439	770	0.1	0.1875	1.5554	3.829	0	6	0	0
8057	6551	1570	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
9106	6548	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
9098	6552	1570	0.04	0.075	1.5554	3.829	0	6	0	0
14049	8146	1570	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
9074	6553	770	0.058229	0.10917937500000001	1.5554	3.829	0	6	0	0
6542	6544	1570	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
8063	6554	2490	0.036214	0.06790125000000001	1.5554	3.829	0	6	0	0
8274	6547	1570	0.02	0.0375	1.5554	3.829	0	6	0	0
6556	6451	3710	0.28	0.525	1.5554	3.829	0	6	0	0
6416	6436	770	0.16	0.3	1.5554	3.829	0	6	0	0
8059	6554	1650	0.04	0.075	1.5554	3.829	0	6	0	0
6436	6437	770	0.22	0.4125	1.5554	3.829	0	6	0	0
6554	6547	527	0.33	0.5076923076923077	1.3339	2.3725	0	8	1	0
9094	6539	527	0.12	0.18461538461538463	1.3339	2.3725	0	8	1	0
6417	6556	3710	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
6417	6555	2490	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
14068	6417	2490	0.05	0.09375	1.5554	3.829	0	6	0	0
6414	6417	3710	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
14058	6538	3710	0.04	0.075	1.5554	3.829	0	6	0	0
6545	8147	527	0.31	0.47692307692307695	1.3339	2.3725	0	8	1	0
8281	6545	1570	0.015641	0.029326875	1.5554	3.829	0	3	0	0
9076	6540	527	0.47	0.723076923076923	1.3339	2.3725	0	8	1	0
6543	6545	527	0.02	0.03076923076923077	1.3339	2.3725	0	8	1	0
6557	9076	527	0.23	0.35384615384615387	1.3339	2.3725	0	8	1	0
8109	6557	3140	0.01	0.01875	1.5554	3.829	0	6	0	0
6560	6559	1570	0.23	0.43125	1.5554	3.829	0	6	0	0
7868	6558	2370	0.01	0.01875	1.5554	3.829	0	6	0	0
9841	6434	1570	0.07	0.13125	1.5554	3.829	0	6	0	0
6562	6563	770	0.202449	0.37959187499999997	1.5554	3.829	0	6	0	0
10385	6565	3300	0.12	0.22499999999999998	1.5554	3.829	0	3	0	0
6558	6567	1570	0.316742	0.5938912500000001	1.5554	3.829	0	6	1	0
9050	6568	860	0.05	0.09375	1.5554	3.829	0	6	0	0
9030	6565	2370	0.13695	0.25678124999999996	1.5554	3.829	0	6	0	0
9040	6563	3300	0.08	0.15	1.5554	3.829	0	3	0	0
6571	6572	3920	0.12	0.17560975609756097	1.5577	3.6819	0	6	1	0
15425	6573	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
6574	6430	860	0.16	0.3	1.5554	3.829	0	6	0	0
10389	6568	2370	0.095902	0.17981625	1.5554	3.829	0	6	0	0
6567	5332	1570	0.367425	0.688921875	1.5554	3.829	0	6	1	0
15418	6430	1570	0.08	0.15	1.5554	3.829	0	6	0	0
7864	6567	3530	0.011029	0.020679375	1.5554	3.829	0	6	0	0
8863	27305	910	0.13	0.1902439024390244	1.5577	3.6819	0	6	0	0
6568	6574	860	0.21	0.39375	1.5554	3.829	0	6	0	0
10434	6575	1570	0.08	0.15	1.5554	3.829	0	6	0	0
6577	6564	2370	0.15	0.28125	1.5554	3.829	0	6	0	0
10384	6434	3300	0.21	0.39375	1.5554	3.829	0	3	0	0
6565	6577	770	0.54	1.0125000000000002	1.5554	3.829	0	6	0	0
8378	6419	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
8372	6448	1570	0.009811	0.018395625	1.5554	3.829	0	6	0	0
6564	6570	2370	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
15409	6577	1570	0.08	0.15	1.5554	3.829	0	6	0	0
8369	6450	770	0.01	0.01875	1.5554	3.829	0	6	0	0
6576	6454	1650	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6559	6576	1570	0.29	0.54375	1.5554	3.829	0	6	0	0
6570	6576	2370	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
8483	6578	1570	0.21073	0.39511875	1.5554	3.829	0	6	1	0
9041	6569	860	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
15402	6569	2370	0.08	0.15	1.5554	3.829	0	6	0	0
6578	6558	1570	0.225227	0.42230062500000004	1.5554	3.829	0	6	1	0
6569	6562	2490	0.06	0.11249999999999999	1.5554	3.829	0	6	1	0
8468	6579	1950	0.006463	0.009458048780487805	1.5577	3.6819	0	6	1	0
6402	6571	3300	0.16	0.3	1.5554	3.829	0	3	0	0
8447	6581	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
8455	6456	527	0.31	0.47692307692307695	1.3339	2.3725	0	8	1	0
6588	6586	860	0.140767	0.263938125	1.5554	3.829	0	6	0	0
9047	6589	1570	0.06	0.11249999999999999	1.5554	3.829	0	6	0	0
8426	6583	1570	0.056911	0.106708125	1.5554	3.829	0	6	0	0
6589	6593	1570	0.046348	0.0869025	1.5554	3.829	0	6	0	0
6595	6566	1570	0.11	0.20625	1.5554	3.829	0	6	0	0
6561	6566	3300	0.1	0.1875	1.5554	3.829	0	3	0	0
6563	6561	3300	0.02	0.0375	1.5554	3.829	0	3	0	0
6563	6589	1570	0.068394	0.12823874999999998	1.5554	3.829	0	6	0	0
6589	6595	1570	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
7960	6585	1570	0.011515	0.021590625	1.5554	3.829	0	6	0	0
6585	6591	770	0.058834	0.11031374999999999	1.5554	3.829	0	6	0	0
6585	6596	1570	0.026204	0.0491325	1.5554	3.829	0	6	0	0
7973	6570	1570	0.251475	0.471515625	1.5554	3.829	0	6	0	0
6591	6588	770	0.034862	0.06536625	1.5554	3.829	0	6	0	0
15564	6411	1570	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6586	6597	860	0.061693	0.115674375	1.5554	3.829	0	6	0	0
6598	6426	1760	0.049589	0.092979375	1.5554	3.829	0	6	0	0
6411	6597	1570	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
6597	6598	860	0.029083	0.054530625	1.5554	3.829	0	6	0	0
6597	6560	1570	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
6599	6590	1760	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6590	6600	527	0.11	0.16923076923076924	1.3339	2.3725	0	8	1	0
9180	6601	1570	0.11	0.20625	1.5554	3.829	0	6	0	0
8451	6582	1570	0.011684	0.0219075	1.5554	3.829	0	6	0	0
6572	6590	3920	0.11	0.16097560975609757	1.5577	3.6819	0	6	1	0
6600	6582	527	0.03	0.046153846153846156	1.3339	2.3725	0	8	1	0
8450	6585	1570	0.204201	0.382876875	1.5554	3.829	0	6	0	0
6356	6601	1570	0.160928	0.30173999999999995	1.5554	3.829	0	6	0	0
6601	6599	1760	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
8448	6456	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
8072	6602	770	0.15	0.28125	1.5554	3.829	0	6	0	0
8437	6604	527	0.2	0.3076923076923077	1.3339	2.3725	0	8	1	0
8083	6606	1760	0.19	0.35625	1.5554	3.829	0	6	0	0
6410	6425	527	0.22	0.3384615384615385	1.3339	2.3725	0	8	1	0
6428	6371	4100	1.04052	0.8436648648648647	1.1396	4.2634	0	2	1	0
9168	6610	860	0.11	0.20625	1.5554	3.829	0	6	0	0
8104	6614	1570	0.017399	0.032623125	1.5554	3.829	0	6	0	0
9165	6614	527	0.11	0.16923076923076924	1.3339	2.3725	0	8	1	0
6453	8367	527	0.26	0.4	1.3339	2.3725	0	8	1	0
6618	6617	810	0.28	0.525	1.5554	3.829	0	6	0	0
8386	6616	770	0.01	0.01875	1.5554	3.829	0	6	0	0
8423	6622	1760	0.113101	0.212064375	1.5554	3.829	0	6	0	0
8366	6457	2370	0.01	0.01875	1.5554	3.829	0	6	0	0
6421	6453	527	0.22	0.3384615384615385	1.3339	2.3725	0	8	1	0
6621	6618	860	0.19	0.35625	1.5554	3.829	0	6	0	0
15573	6618	1650	0.1	0.1875	1.5554	3.829	0	6	0	0
8028	6610	1760	0.294917	0.552969375	1.5554	3.829	0	6	0	0
6618	6619	860	0.14	0.2625	1.5554	3.829	0	6	0	0
6425	6421	527	0.03	0.046153846153846156	1.3339	2.3725	0	8	1	0
6610	6621	770	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
6617	6603	810	0.07	0.13125	1.5554	3.829	0	6	0	0
6622	6609	1760	0.086988	0.16310249999999998	1.5554	3.829	0	6	0	0
8105	6376	770	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
8351	6393	527	0.01	0.015384615384615385	1.3339	2.3725	0	8	1	0
6374	6371	2050	0.169575	0.19566346153846154	0.8208	4.9382	0	2	1	0
6612	6623	527	0.19	0.2923076923076923	1.3339	2.3725	0	8	1	0
8106	6623	770	0.02	0.0375	1.5554	3.829	0	6	0	0
6614	6612	527	0.04	0.06153846153846154	1.3339	2.3725	0	8	1	0
8101	6374	1570	0.014413	0.027024375	1.5554	3.829	0	6	0	0
9897	6624	860	0.07	0.13125	1.5554	3.829	0	6	0	0
9206	6410	527	0.14	0.2153846153846154	1.3339	2.3725	0	8	1	0
6611	6607	1760	0.35	0.65625	1.5554	3.829	0	6	0	0
8031	6625	1760	0.08	0.15	1.5554	3.829	0	6	0	0
6624	6611	860	0.14	0.2625	1.5554	3.829	0	6	0	0
9172	6611	1760	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
8445	6455	527	0.01	0.015384615384615385	1.3339	2.3725	0	8	1	0
9173	6394	527	0.13	0.2	1.3339	2.3725	0	8	1	0
8100	6626	860	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
6365	6615	527	0.3	0.4615384615384615	1.3339	2.3725	0	8	1	0
8099	6615	770	0.02	0.0375	1.5554	3.829	0	6	0	0
9142	6399	860	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
8098	6365	3140	0.02	0.0375	1.5554	3.829	0	6	0	0
8293	6628	3920	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
8346	6627	1760	0.29	0.54375	1.5554	3.829	0	6	0	0
8134	6630	1570	0.07	0.13125	1.5554	3.829	0	6	0	0
6633	6632	2790	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
15657	6632	1760	0.22	0.4125	1.5554	3.829	0	6	0	0
8118	6637	3140	0.334584	0.627345	1.5554	3.829	0	3	0	0
15669	6640	1760	0.21	0.39375	1.5554	3.829	0	6	0	0
6660	6631	3710	0.15	0.28125	1.5554	3.829	0	6	0	0
8290	6634	2660	0.19	0.35625	1.5554	3.829	0	6	0	0
9983	6636	4130	0.17	0.31875000000000003	1.5554	3.829	0	3	0	0
9070	6386	1760	0.01	0.01875	1.5554	3.829	0	6	0	0
8136	6630	2950	0.034516	0.041419199999999996	1.0801	4.4767	0	2	0	0
6343	6386	1760	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
6386	6641	1570	0.19	0.35625	1.5554	3.829	0	6	0	0
6378	6343	1760	0.01	0.01875	1.5554	3.829	0	6	0	0
6653	6630	1570	0.07	0.13125	1.5554	3.829	0	6	0	0
9884	6346	1760	0.11	0.20625	1.5554	3.829	0	6	0	0
8141	6642	3710	0.14	0.2625	1.5554	3.829	0	6	0	0
8286	6380	1760	0.02	0.0375	1.5554	3.829	0	6	0	0
6380	8149	527	0.38	0.5846153846153846	1.3339	2.3725	0	8	1	0
8285	6654	1760	0.14	0.2625	1.5554	3.829	0	6	0	0
9118	6387	2660	0.11	0.20625	1.5554	3.829	0	6	0	0
8294	6666	2790	0.27	0.5062500000000001	1.5554	3.829	0	6	0	0
8301	6665	4900	0.13	0.1902439024390244	1.5577	3.6819	0	3	0	0
6668	6640	2660	0.172114	0.32271374999999997	1.5554	3.829	0	6	0	0
8119	6667	3920	0.283628	0.283628	0.8397	5.3445	0	6	1	0
5313	6668	860	0.20436	0.38317500000000004	1.5554	3.829	0	6	0	0
6670	6667	3920	0.18	0.18	0.8397	5.3445	0	6	1	0
5268	6670	3920	0.12	0.12	0.8397	5.3445	0	6	1	0
8115	5342	2660	0.271698	0.50943375	1.5554	3.829	0	6	0	0
6640	5342	1760	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
6637	6666	8730	0.602498	0.602498	0.8397	5.3445	0	3	0	0
6628	6666	3920	0.32	0.46829268292682924	1.5577	3.6819	0	6	0	0
15667	8289	3920	0.21	0.3073170731707317	1.5577	3.6819	0	6	0	0
6409	6373	2370	0.11	0.20625	1.5554	3.829	0	6	0	0
27268	27293	2950	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
6679	6678	4710	0.090002	0.16875375	1.5554	3.829	0	3	0	0
27274	5341	4300	2.45	1.4134615384615385	0.885	4.8323	0	1	1	0
27272	6679	1850	0.20567	0.38563125	1.1396	4.2634	0	2	1	0
8344	6392	1570	0.01	0.01875	1.5554	3.829	0	6	0	0
6672	6631	1650	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
15472	6683	1570	0.22451	0.42095625	1.5554	3.829	0	6	0	0
15471	6673	1570	0.027922	0.05235375	1.5554	3.829	0	6	0	0
6683	6375	3490	0.2	0.2	0.8397	5.3445	0	6	0	0
9154	6682	1570	0.05	0.09375	1.5554	3.829	0	6	0	0
6373	6683	2370	0.04	0.075	1.5554	3.829	0	6	0	0
6373	6684	1570	0.022044	0.0413325	1.5554	3.829	0	6	0	0
6673	6681	1570	0.04	0.075	1.5554	3.829	0	6	0	0
6687	6686	2370	0.13963	0.26180625	1.5554	3.829	0	3	0	0
6687	6680	2950	0.13	0.1902439024390244	1.5577	3.6819	0	3	0	0
27271	6369	6150	0.388647	0.3151191891891892	1.1396	4.2634	0	2	1	0
6686	6679	2370	0.024158	0.045296249999999996	1.5554	3.829	0	3	0	0
8291	6629	1950	0.2	0.2926829268292683	1.5577	3.6819	0	3	1	0
8342	6675	2370	0.336893	0.631674375	1.5554	3.829	0	3	0	0
6678	6400	2370	0.067066	0.12574875	1.5554	3.829	0	3	0	0
6678	6688	3140	0.09002	0.1687875	1.5554	3.829	0	3	1	0
6400	6688	2370	0.078476	0.1471425	1.5554	3.829	0	3	0	0
6398	6409	2370	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
8516	6398	2490	0.21	0.39375	1.5554	3.829	0	6	0	0
6359	6692	2370	0.222408	0.41701499999999997	1.5554	3.829	0	6	0	0
6366	6359	3140	0.05	0.09375	1.5554	3.829	0	6	0	0
6694	6693	2300	0.213438	0.24627461538461537	0.8208	4.9382	0	1	1	0
6694	6674	1570	0.43	0.80625	1.5554	3.829	0	6	0	0
6694	6367	1570	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
8337	6695	910	0.02	0.029268292682926828	1.5577	3.6819	0	3	0	0
8336	6696	2790	0.02	0.0375	1.5554	3.829	0	6	0	0
6629	6695	1950	0.93	1.3609756097560977	1.5577	3.6819	0	3	1	0
10250	6698	860	0.47	0.88125	1.5554	3.829	0	6	0	0
6634	6699	860	0.07	0.13125	1.5554	3.829	0	6	0	0
6696	6291	1950	0.49	0.7170731707317073	1.5577	3.6819	0	6	1	0
15654	6701	2790	0.03	0.056249999999999994	1.5554	3.829	0	6	0	0
6703	6702	860	0.21	0.39375	1.5554	3.829	0	6	0	0
6701	6633	2790	0.1	0.1875	1.5554	3.829	0	6	0	0
9976	6319	1760	0.08	0.15	1.5554	3.829	0	6	0	0
8306	6703	860	0.05	0.09375	1.5554	3.829	0	6	0	0
6695	6696	1950	0.23	0.33658536585365856	1.5577	3.6819	0	6	1	0
